OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,longitude,latitude,session_source_key
268,636971,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JGW1,,1416764160000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,HELMAN,,WF,FI,nan,nan,nan,nan,{8EB0927E-B572-4C32-B21D-95085B4739B2},nan,0,1.0,0.0,0,0.0,0.0,nan,1,014637,nan,nan,,San Bernardino,,06071,,,,,,,,,,nan,,,,CABDU,US-CA,,,,,nan,2014-CABDU-014637,No Decision,nan,,nan,1416842440000,1416842440080,0,,,{8EB0927E-B572-4C32-B21D-95085B4739B2},fdaf0d57-f3fd-42c8-a010-51d71e5f9219,,-117.61799999999994,33.93810000000008,nifc_wildfire_incidents
269,5413168,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,L6C2,,1541804100000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,LMU NOVEMBER MOVE UP,,WF,FI,nan,nan,nan,nan,{FADD4B38-1900-48FF-8834-383E73B21CCA},nan,0,0.0,0.0,0,1.0,0.0,nan,1,005978,nan,nan,,Lassen,CASIFC,06035,FS,CALNF,,,,,,,,nan,,NC07,,CALMU,US-CA,,,,,nan,2018-CALMU-005978,No Decision,nan,,nan,1541957927340,1541957927340,0,,,{FADD4B38-1900-48FF-8834-383E73B21CCA},1f791018-d07a-481d-aa95-e8aa6e271dd9,,-120.65055555599996,40.42166666700007,nifc_wildfire_incidents
270,18399188,,DEFAULT,nan,nan,cfcad,nan,0.1,CALNCC,nan,,,,,,,,,Unknown,,,,,1611049638000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,CLUB,,WF,FI,39.089203,-122.771809,nan,nan,{E8071A1D-66B6-475A-8BE0-18A219211E29},nan,0,nan,nan,0,nan,nan,nan,1,001079,nan,nan,,Lake,CALNCC,06033,,,,Private,Private,,,,,nan,,NC02,,CALNU,US-CA,,,,,nan,2021-CALNU-001079,No Decision,nan,,nan,1611055834453,1611070324470,0,,,{E8071A1D-66B6-475A-8BE0-18A219211E29},6a904e47-a5be-4d51-93c7-49dc54ed2e2d,,-122.77180899999996,39.089203000000055,nifc_wildfire_incidents
271,23837698,,DEFAULT,nan,nan,cfcad,nan,0.01,CARRCC,nan,,,,,,,,,Undetermined,,,,,1654635711000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,BETTY RD  GOOD,,WF,FI,33.761166,-117.257677,nan,nan,{FB354F49-EE53-48FA-B40D-0EDA51F84FBB},nan,0,0.0,0.0,0,0.0,0.0,nan,1,081650,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CAL FIRE,CARRU,US-CA,,,,,nan,2022-CARRU-081650,No Decision,nan,,nan,1654636480403,1654636480403,0,,,{5C9477EE-EACF-4EF7-9721-E5EF27E7F3CB},9a16f6e9-d6b8-4028-a244-c2e40cddb924,,-117.257677,33.761166,nifc_wildfire_incidents
272,1794145,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,KR4C,,1471899780000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,UNION PEAK CAMPFIRE,,WF,FI,nan,nan,nan,nan,{6A10EF9F-7A7F-4DA4-A396-FB94C334E014},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000007,nan,nan,,Granite,,30039,,MTMFD,,BLM,Federal,,,,,nan,,NR08,BLM,MTBUD,US-MT,,,,,nan,2016-MTBUD-000007,No Decision,nan,,nan,1476201745127,1476201781027,0,,,{6A10EF9F-7A7F-4DA4-A396-FB94C334E014},be92c7f5-8f05-4666-aa87-5ba8afa3aa1f,,-113.388611111,46.83111111100004,nifc_wildfire_incidents
273,21957194,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1634143797000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,CENTRAL AV / CENTRAL AV AND WATKINS DR OFRP,,WF,FI,33.955466,-117.308444,nan,nan,{C4E64677-E122-4EEB-9761-78764318DE4C},nan,0,0.0,0.0,0,0.0,0.0,nan,1,141698,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CDF,CARRU,US-CA,,,,,nan,2021-CARRU-141698,No Decision,nan,,nan,1634145872670,1634145872670,0,,,{C4E64677-E122-4EEB-9761-78764318DE4C},a2e4f294-7412-4e22-b62d-4cbf6a89b548,,-117.30844399999997,33.95546600000006,nifc_wildfire_incidents
274,6694391,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1565704231000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-245239,,WF,FI,33.91251,-118.1798,nan,nan,{BF0FD07E-50F5-4F70-9930-72B08BED767B},nan,0,nan,nan,0,nan,nan,nan,1,245239,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2019-CALAC-245239,No Decision,nan,,nan,1565704654740,1565704654740,0,,,{BF0FD07E-50F5-4F70-9930-72B08BED767B},b9d7ea1d-e732-474a-9ef8-e79581391cec,,-118.17979999999994,33.912510000000054,nifc_wildfire_incidents
275,23863775,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1664904752000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,OLD,,WF,FI,34.42314,-118.5834,nan,nan,{AB34352A-F10D-4BDF-B199-513ED14C0486},nan,0,nan,nan,0,nan,nan,nan,1,338207,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC09,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-338207,No Decision,nan,,nan,1664904949193,1664905248863,0,,,{7CC240DE-8DAC-4663-BDFA-01644E243C6A},4d88f8cc-cc6c-4aba-83e1-813b61ab5f94,,-118.5429,34.3503,nifc_wildfire_incidents
276,23867394,,DEFAULT,nan,nan,INFORM_Inspector,0.1,0.1,MNMNCC,nan,,,,,,,,,,,,P37E,,1667308176000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,Central,,WF,FI,nan,nan,nan,nan,{51480DD7-E85A-4253-9F10-270F8E5F45B8},nan,0,0.0,nan,0,nan,nan,nan,1,251035,nan,nan,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,nan,,EA03,DNR,MNMNS,US-MN,,,,,nan,2022-MNMNS-251035,No Decision,nan,,nan,1667312377020,1667312381457,0,,,{9685237E-AF1B-450A-BD13-32CFAC341F59},55437f29-0ae4-447e-ba68-50e55d9b860a,,-92.11267684,46.79828523,nifc_wildfire_incidents
277,23829239,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1649991094000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-125474,,WF,FI,34.57018,-118.6883,nan,nan,{995BD804-C9E7-41ED-A3F9-5A3E465C63CB},nan,0,nan,nan,0,nan,nan,nan,1,125474,nan,nan,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,nan,,SC09,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-125474,No Decision,nan,,nan,1649992009100,1649992009100,0,,,{4D947035-5B62-410A-9DA5-CC83F9C494A3},82222f56-913a-4286-a7e2-7d86da67a2ad,,-118.6883,34.57018,nifc_wildfire_incidents
278,5055981,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1538141260000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-294570,,WF,FI,34.14591,-118.7612,nan,nan,{FFD17204-016C-4D7A-963F-6066F3739CE2},nan,0,nan,nan,0,nan,nan,nan,1,294570,nan,nan,,Los Angeles,CALACC,06037,NPS,CASMP,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2018-CALAC-294570,No Decision,nan,,nan,1538166901840,1538166901840,0,,,{FFD17204-016C-4D7A-963F-6066F3739CE2},b59412db-b228-445a-a721-211f9bb6560e,,-118.76119999999996,34.14591000000007,nifc_wildfire_incidents
279,22624792,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1638818191000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,B ST / FAIRVIEW AV,,WF,FI,33.749373,-116.892785,nan,nan,{1DD94145-6D69-4317-AECE-B456BF279002},nan,0,0.0,0.0,0,0.0,0.0,nan,1,169870,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CDF,CARRU,US-CA,,,,,nan,2021-CARRU-169870,No Decision,nan,,nan,1638819565107,1638819565107,0,,,{1DD94145-6D69-4317-AECE-B456BF279002},1dfd9a10-e831-491a-b1fc-410654edc4d2,,-116.89278499999996,33.74937300000005,nifc_wildfire_incidents
280,2197658,,DEFAULT,nan,nan,ics209,5.0,nan,,0.0,,,,,Minimal,,,,Human,,,,,1490814000000,Type 5 Incident,nan,nan,100.0,nan,nan,,,SACC,1491242400000.0,1491228000000.0,1491242400000.0,F,Type 5 IC,193RD Road,Not provided,WF,FI,nan,nan,nan,nan,{E01996C6-7462-475B-99AF-E05EA031865D},nan,0,nan,nan,0,nan,nan,0.0,1,060487,100.0,100.0,,Suwannee,,12121,,FLFLS,,,,,,,,nan,,SA45,DVF,FLFLS,US-FL,,,Southern Rough,,2.0,2017-FLFLS-060487,No Decision,nan,,nan,1490815951123,1491249333423,0,,,{E01996C6-7462-475B-99AF-E05EA031865D},c96af398-e70e-47fc-bcac-63048eb93d97,,-83.15138999999994,30.21306000000004,nifc_wildfire_incidents
281,13290788,,DEFAULT,nan,nan,cfcad,nan,0.1,CATGCC,nan,,,,,,,,,Unknown,,,,,1597715838000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,3-2,,WF,FI,40.096667,-122.746917,nan,nan,{60903128-245F-4A21-8167-4CEC635F7B4A},nan,0,nan,nan,0,nan,nan,nan,1,008833,nan,nan,,Tehama,CATGCC,06103,,,,Private,Private,,,,,nan,,NC05,,CATGU,US-CA,,,,,nan,2020-CATGU-008833,No Decision,nan,,nan,1597715841720,1610497173490,0,,,{60903128-245F-4A21-8167-4CEC635F7B4A},87202005-e264-42fb-ae7c-fd46866fc9a7,,-122.74691699999994,40.096667000000025,nifc_wildfire_incidents
282,14473588,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1599340586000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-267791,,WF,FI,33.88028,-118.09975,nan,nan,{D1A8D49F-C6BA-48FF-9EF7-D47DA0458E63},nan,0,nan,nan,0,nan,nan,nan,1,267791,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2020-CALAC-267791,No Decision,nan,,nan,1599341150477,1599341186913,0,,,{D1A8D49F-C6BA-48FF-9EF7-D47DA0458E63},ab317d46-3580-45d3-a670-cdabf55b13a4,,-118.09974999999996,33.88028000000003,nifc_wildfire_incidents
283,611177,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JFD2,,1412465280000,,nan,nan,nan,nan,nan,,,WBCC,nan,nan,nan,,,MM 223 FA,,WF,FI,nan,nan,nan,nan,{D68E6137-EA44-4771-B9BF-57F134ECBF64},nan,0,0.0,0.0,0,0.0,0.0,nan,1,020233,nan,nan,,Humboldt,,32013,,,,,,,,,,nan,,,,NVWID,US-NV,,,,,nan,2014-NVWID-020233,No Decision,nan,,nan,1412608836000,1412608835647,0,,,{D68E6137-EA44-4771-B9BF-57F134ECBF64},f741aaea-cbfa-4ce3-95ed-d0386660534c,,-117.02999999999996,40.721400000000074,nifc_wildfire_incidents
284,23839601,,DEFAULT,nan,nan,cfcad,nan,0.01,CALNCC,nan,,,,,,,,,Undetermined,,,,,1655625504000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,BRIDGE,,WF,FI,38.808806,-123.008054,nan,nan,{C848FF40-5983-480A-B30F-C7C9C01BEF30},nan,0,0.0,0.0,0,0.0,0.0,nan,1,010566,nan,nan,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,nan,,NC02,CAL FIRE,CALNU,US-CA,,,,,nan,2022-CALNU-010566,No Decision,nan,,nan,1655629728350,1655629728350,0,,,{D5001408-C2D7-4698-BEC5-669E4B537365},c312abb5-6020-4c44-bcc4-ed6fbb017ecd,,-123.008054,38.808806,nifc_wildfire_incidents
285,6373976,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1561690831000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-192867,,WF,FI,33.96286,-118.08883,nan,nan,{57C8A1DC-9DDC-498D-A913-5BA4529D3039},nan,0,nan,nan,0,nan,nan,nan,1,192867,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2019-CALAC-192867,No Decision,nan,,nan,1561691194543,1561691194543,0,,,{57C8A1DC-9DDC-498D-A913-5BA4529D3039},e0d6fe45-c074-4517-a7e7-26059de72e4f,,-118.08882999999996,33.962860000000035,nifc_wildfire_incidents
286,23832798,,DEFAULT,nan,nan,firecode,nan,nan,SDGPC,nan,,,,,,,,,,,,PL83,,1652014800000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,VENT,,WF,FI,nan,nan,nan,nan,{9C83DAA1-C437-42BD-BEB4-E1141B58327E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000045,nan,nan,,Buffalo,SDGPC,46017,BIA,SDCCA,,BIA,Federal,,,,,nan,,RM23,BIA,SDCCA,US-SD,,,,,nan,2022-SDCCA-000045,No Decision,nan,,nan,1652105535130,1652105535130,0,,,{8B95CAD1-1A89-424E-A040-6CE0BB4A62DE},6f5652d0-7fd4-488d-8dcf-cb2b3748e214,,-99.44388889,44.07,nifc_wildfire_incidents
287,3899997,,DEFAULT,nan,nan,wildcad,5.8,0.5,ARAOC,nan,,,,,,,,,Undetermined,,,LL85,,1521225900000,,nan,nan,nan,nan,nan,PR,1502,SACC,nan,nan,nan,,,Church,,WF,FI,35.73183,-94.55961,nan,nan,{8C1D8B44-FF8C-497D-BFD4-F3987D24ED18},nan,0,1.0,1.0,0,0.0,0.0,nan,1,000580,nan,nan,,Adair,,40001,,,,,,,,,,nan,,SA17,FWS,OKSQR,US-OK,,,,,nan,2018-OKSQR-000580,No Decision,nan,,nan,1521299628510,1521308560627,0,,,{8C1D8B44-FF8C-497D-BFD4-F3987D24ED18},d93e6fdd-8e73-487f-9960-4d51a19ab940,,-94.55960999999996,35.73183000000006,nifc_wildfire_incidents
288,1283427,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J8UG,,1457107200000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,FLAT TOP BUTTE,,WF,FI,nan,nan,nan,nan,{5D98146B-44BF-459D-ACD8-7FB9CAD46012},nan,0,0.0,0.0,0,0.0,0.0,nan,1,160803,nan,nan,,McKenzie,,38053,,NDDPF,,USFS,Federal,,,,,nan,,NR16,FS,NDDPF,US-ND,,,,,nan,2016-NDDPF-160803,No Decision,nan,,nan,1462478248217,1462814852860,0,,,{5D98146B-44BF-459D-ACD8-7FB9CAD46012},3ea1c130-304e-4f4d-a2a6-87f929dca491,,-103.53361111099996,47.464722222000034,nifc_wildfire_incidents
289,2952023,,DEFAULT,nan,nan,wildcad,nan,6.0,CASBCC,nan,,,,,,,,,Undetermined,,,K1QL,,1496866140000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,DEHESA,,WF,FI,32.78194,-116.857,nan,nan,{2667689E-679C-48C3-B54C-FE9D6B8C06C3},nan,0,0.0,0.0,0,0.0,1.0,nan,1,008811,nan,nan,,San Diego,,06073,,,,,,,,,,nan,,SC08,BIA,CASCA,US-CA,,,,,nan,2017-CASCA-008811,No Decision,nan,,nan,1496866333010,1496866416863,0,,,{2667689E-679C-48C3-B54C-FE9D6B8C06C3},16ac7476-f25d-4a8a-b2ac-25b391c38176,,-116.8549,32.78128000000004,nifc_wildfire_incidents
290,6679198,,DEFAULT,nan,nan,cfcad,nan,0.1,CAYICC,nan,,,,,,,,,Unknown,,,ML63,,1565573707000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,BUCKHORN,,WF,FI,41.6625,-123.261,nan,nan,{3573408A-19C6-44D6-B03B-CDEC8A788414},nan,0,1.0,nan,0,nan,nan,nan,1,006272,nan,nan,,Siskiyou,CAYICC,06093,FS,CAKNF,,USFS,Federal,,,,,nan,,NC04,FS,CAKNF,US-CA,,,,,nan,2019-CAKNF-006272,No Decision,nan,,nan,1565573745110,1565573785410,0,,,{3573408A-19C6-44D6-B03B-CDEC8A788414},6e5b2fa9-d349-4f47-a5bb-11f9aba649bc,,-123.26099999999995,41.66250000000008,nifc_wildfire_incidents
291,23841747,,DEFAULT,nan,nan,lacocad,nan,0.01,CALACC,nan,,,,,,,,,Undetermined,,,,,1656446169000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-214804,,WF,FI,34.0298,-117.75467,nan,nan,{84882E2F-8253-4EE9-88FA-BDE16989AAFE},nan,0,nan,nan,0,nan,nan,nan,1,214804,nan,nan,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2022-CALAC-214804,No Decision,nan,,nan,1656446330813,1656446330813,0,,,{78FA13A8-9F80-4939-8612-74B6725FFD9F},303b99d9-6412-442e-9d20-f6a2fe76527e,,-117.75467,34.0298,nifc_wildfire_incidents
292,1169754,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J656,,1458668760000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,MILLER,,WF,FI,nan,nan,nan,nan,{D6EC9F61-C248-46BB-A748-B0A8279AB8BF},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000006,nan,nan,,Lake,,18089,,,,,,,,,,nan,,,,INIDP,US-IN,,,,,nan,2016-INIDP-000006,No Decision,nan,,nan,1458751697260,1458751697260,0,,,{D6EC9F61-C248-46BB-A748-B0A8279AB8BF},cf2c96ed-fe31-4717-bc4f-2d510e4b509b,,-87.27669999999995,41.60470000000004,nifc_wildfire_incidents
293,1262227,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,J8EX,,1461276000000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,ROUTE 6,,WF,FI,nan,nan,nan,nan,{8C46B96A-21CB-4A72-AB76-33F734874716},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000071,nan,nan,,Benson,,38005,,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2016-NDFTA-000071,No Decision,nan,,nan,1461426702290,1461426738400,0,,,{8C46B96A-21CB-4A72-AB76-33F734874716},13b74574-cd9c-4d84-9951-b676f0bad1c5,,-98.85777777799996,47.977777778000075,nifc_wildfire_incidents
294,23860350,,DEFAULT,nan,nan,INFORM_Inspector,0.02,0.02,NHNEC,nan,,,,,,,,,,,,,,1661104530000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,MA05155,,WF,FI,nan,nan,nan,nan,{450F4903-47BD-470B-B2DB-07073DBF21FB},nan,0,0.0,nan,0,nan,nan,nan,1,MA05155,nan,nan,,Essex,NHNEC,25009,,,,Private,Private,,,,,nan,,EA23,FFC,MAMAS,US-MA,,,,,nan,2022-MAMAS-MA05155,No Decision,nan,,nan,1662925055263,1662925055263,0,,,{E13281B9-B356-4620-AA3A-F9829C56DA86},5394f037-6944-41d2-a97b-94fb4eef3a68,,-71.016938,42.837925,nifc_wildfire_incidents
295,23827551,,DEFAULT,nan,nan,wildcad,350.0,1.0,ARAOC,nan,,,,,,,,,Undetermined,,,,,1648996087000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,PCS Stateline,,RX,FI,34.80364,-94.41775,350.0,nan,{2093FC06-3FE0-461D-8C02-56636296CC18},nan,0,0.0,0.0,0,0.0,0.0,nan,1,001034,nan,nan,,Scott,ARAOC,05127,FS,AROUF,,USFS,Federal,,,,,nan,,SA17B,FS,AROUF,US-AR,,,,,nan,2022-AROUF-001034,No Decision,nan,,nan,1649197057770,1649197059667,0,,,{909AD80A-A272-4F13-924E-006CFBD8A0AC},b1884b28-4fda-4a4c-ad29-d53aa953ba0c,,-94.41775,34.80364,nifc_wildfire_incidents
296,639662,,DEFAULT,nan,nan,ics209,50.0,nan,,5000.0,,,,,,,,,Human,,,,,1417435200000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,F,,MURRAY 23,,WF,FI,nan,nan,nan,nan,{576D3B70-4366-46A7-B626-38530F57F320},nan,0,nan,nan,0,nan,nan,nan,1,000359,100.0,nan,,Johnston,,40069,,OKTSR,,USFWS,Federal,,,,,nan,,,,OKTSR,US-OK,,,,,4.0,2014-OKTSR-000359,No Decision,nan,,nan,1417545639000,1417727167053,0,,,{576D3B70-4366-46A7-B626-38530F57F320},8b39aded-9911-4fc8-9c3a-62d3c7f59484,,-96.61029999999994,34.19780000000003,nifc_wildfire_incidents
297,8395580,,DEFAULT,nan,nan,wildcad,1.0,1.0,WANEC,nan,,,,,,,,,Human,,,,,1587247807000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,ORCHARD SPOT,,WF,FI,48.77892,-119.4187,nan,nan,{897B1AC7-8322-4E12-9C7C-85302411482D},nan,0,0.0,0.0,0,0.0,0.0,nan,1,001279,nan,nan,,Okanogan,WANEC,53047,,,,,,,,,,nan,,NW08,C&L,WAOKCN,US-WA,,,,,nan,2020-WAOKCN-001279,No Decision,nan,,nan,1587255296910,1587256737837,0,,,{897B1AC7-8322-4E12-9C7C-85302411482D},6237544a-db0c-4a55-bbf3-fb9839913bd5,,-119.41479999999996,48.77946000000003,nifc_wildfire_incidents
298,1155524,,DEFAULT,nan,nan,ics209,313.0,nan,,0.0,,,,,,,,,Human,,,,,1457319600000,Type 5 Incident,nan,nan,nan,nan,nan,,,SACC,1457658000000.0,1457650800000.0,1457658000000.0,F,Type 5 IC,Fox Brown Road,,WF,FI,nan,nan,nan,nan,{DE9F7870-93BC-46BE-BFEE-76854AFD293C},nan,0,nan,nan,0,nan,nan,nan,1,2016160080,100.0,nan,,Martin,,12085,,FLFLS,,,,,,,,nan,,,,FLFLS,US-FL,,,Southern Rough,,4.0,2016-FLFLS-2016160080,No Decision,nan,,nan,1457396463317,1457658827140,0,,,{DE9F7870-93BC-46BE-BFEE-76854AFD293C},8d9a83a2-0c42-42d3-b4a1-4bd9f832a44b,,-80.53139999999996,27.12390000000005,nifc_wildfire_incidents
299,14551588,,DEFAULT,nan,nan,cfcad,nan,0.1,CABTCC,nan,,,,,,,,,Unknown,,,,,1599435022000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,SKYWAY FIRE 5,,WF,FI,39.70465,-121.737683,nan,nan,{40CA8CB5-9DE1-4A31-A9BA-8E97DB50201E},nan,0,nan,nan,0,nan,nan,nan,1,010639,nan,nan,,Butte,CABTCC,06007,,,,Private,Private,,,,,nan,,NC05,,CABTU,US-CA,,,,,nan,2020-CABTU-010639,No Decision,nan,,nan,1599435022787,1599435079230,0,,,{40CA8CB5-9DE1-4A31-A9BA-8E97DB50201E},bf41a5ee-2fda-4c84-a5e5-37a817b2412e,,-121.73768299999996,39.70465000000007,nifc_wildfire_incidents
300,7513587,,DEFAULT,nan,nan,wildcad,nan,nan,ORVAC,nan,,,,,,,,,Unknown,,,,,1552496834000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,Bowden Tumbleweed RX,,RX,FI,42.53502,-117.7516,nan,nan,{12997954-ADB5-4B19-8C99-31C493051BB2},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000015,nan,nan,,Malheur,ORVAC,41045,BLM,ORVAD,,,,,,,,nan,,NW12,BLM,ORVAD,US-OR,,,,,nan,2019-ORVAD-000015,No Decision,nan,,nan,1577488520800,1577488520800,0,,,{12997954-ADB5-4B19-8C99-31C493051BB2},45004f6f-6e78-440a-8eff-5892e553b2bb,,-117.75159999999994,42.53502000000003,nifc_wildfire_incidents
301,6666389,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1565469832000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-242287,,WF,FI,33.99518,-118.00163,nan,nan,{E05DD824-4C4D-41E2-921D-99E0B6204FAC},nan,0,nan,nan,0,nan,nan,nan,1,242287,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2019-CALAC-242287,No Decision,nan,,nan,1565470115127,1565470115127,0,,,{E05DD824-4C4D-41E2-921D-99E0B6204FAC},141e0e58-c707-4703-9a3e-5e4f9d408c39,,-118.00162999999998,33.99518000000006,nifc_wildfire_incidents
